2018-06-21 05:45:49,Roboreef ORP is too high. ORP = 304.01874999999995 ,Email sent!,
2018-06-21 05:48:03,Roboreef ORP is too high. ORP = 304.14374999999995 ,Email sent!,
2018-06-21 05:50:16,Roboreef ORP is too high. ORP = 304.0875 ,Email sent!,
2018-06-21 05:52:30,Roboreef ORP is too high. ORP = 304.15 ,Email sent!,
2018-06-21 05:54:44,Roboreef ORP is too high. ORP = 304.06875 ,Email sent!,
2018-06-21 05:56:58,Roboreef ORP is too high. ORP = 304.21875 ,Email sent!,
2018-06-21 05:59:12,Roboreef ORP is too high. ORP = 304.25624999999997 ,Email sent!,
2018-06-21 06:01:25,Roboreef ORP is too high. ORP = 304.14374999999995 ,Email sent!,
2018-06-21 06:03:40,Roboreef ORP is too high. ORP = 304.3375 ,Email sent!,
2018-06-21 06:05:54,Roboreef ORP is too high. ORP = 304.4375 ,Email sent!,
2018-06-21 06:08:08,Roboreef ORP is too high. ORP = 304.23125000000005 ,Email sent!,
2018-06-21 08:22:47,Roboreef EC1 is too low. EC1 = 28430.8375 ,Email sent!,
2018-06-21 08:22:49,Roboreef EC2 is too low. EC2 = 18.831875 ,Email sent!,
2018-06-21 08:24:53,Roboreef EC2 is too low. EC2 = 21.37875 ,Email sent!,
2018-06-21 08:26:55,Roboreef EC1 is too low. EC1 = 27736.98375 ,Email sent!,
2018-06-21 08:26:57,Roboreef EC2 is too low. EC2 = 18.336875 ,Email sent!,
2018-06-21 08:31:00,Roboreef EC2 is too low. EC2 = 26.99625 ,Email sent!,
2018-06-23 14:09:15,Roboreef EC2 is too high. EC2 = 37.010000000000005 ,Email sent!,
2018-06-23 14:13:53,Roboreef EC2 is too high. EC2 = 37.006875 ,Email sent!,
2018-06-23 14:16:13,Roboreef EC2 is too high. EC2 = 37.01125 ,Email sent!,
2018-06-23 14:18:35,Roboreef EC2 is too high. EC2 = 37.00875 ,Email sent!,
2018-06-23 14:20:55,Roboreef EC2 is too high. EC2 = 37.011250000000004 ,Email sent!,
2018-06-23 14:23:14,Roboreef EC2 is too high. EC2 = 37.01375 ,Email sent!,
2018-06-23 14:25:34,Roboreef EC2 is too high. EC2 = 37.013125 ,Email sent!,
2018-06-23 14:27:53,Roboreef EC2 is too high. EC2 = 37.013125 ,Email sent!,
2018-06-23 14:30:13,Roboreef EC2 is too high. EC2 = 37.024375 ,Email sent!,
2018-06-23 14:32:33,Roboreef EC2 is too high. EC2 = 37.011875 ,Email sent!,
2018-06-23 14:34:52,Roboreef EC2 is too high. EC2 = 37.022499999999994 ,Email sent!,
2018-06-23 14:37:11,Roboreef EC2 is too high. EC2 = 37.02375 ,Email sent!,
2018-06-23 14:39:31,Roboreef EC2 is too high. EC2 = 37.029375 ,Email sent!,
2018-06-23 14:41:50,Roboreef EC2 is too high. EC2 = 37.04125 ,Email sent!,
2018-06-23 14:44:10,Roboreef EC2 is too low. EC2 = 23.91125 ,Email sent!,
2018-06-23 14:48:48,Roboreef EC2 is too low. EC2 = 27.68 ,Email sent!,
2018-06-23 15:23:49,Roboreef EC2 is too high. EC2 = 37.548125 ,Email sent!,
2018-06-23 15:26:11,Roboreef EC2 is too low. EC2 = 32.813125 ,Email sent!,
2018-06-23 22:11:58,Roboreef EC2 is too low. EC2 = 34.996875 ,Email sent!,
2018-06-23 22:22:15,Roboreef EC2 is too low. EC2 = 34.99062500000001 ,Email sent!,
2018-06-23 22:30:32,Roboreef EC2 is too low. EC2 = 34.97687500000001 ,Email sent!,
2018-06-23 22:34:41,Roboreef EC2 is too low. EC2 = 34.985 ,Email sent!,
2018-06-23 22:36:46,Roboreef EC2 is too low. EC2 = 34.9925 ,Email sent!,
2018-06-23 22:45:01,Roboreef EC2 is too low. EC2 = 34.985 ,Email sent!,
2018-06-23 22:47:07,Roboreef EC2 is too low. EC2 = 34.9875 ,Email sent!,
2018-06-23 22:49:11,Roboreef EC2 is too low. EC2 = 34.995625000000004 ,Email sent!,
2018-06-23 22:51:16,Roboreef EC2 is too low. EC2 = 34.9375 ,Email sent!,
2018-06-23 22:53:21,Roboreef EC2 is too low. EC2 = 34.978125 ,Email sent!,
2018-06-23 22:55:26,Roboreef EC2 is too low. EC2 = 34.99625 ,Email sent!,
2018-06-23 22:59:36,Roboreef EC2 is too low. EC2 = 34.9825 ,Email sent!,
2018-06-23 23:01:41,Roboreef EC2 is too low. EC2 = 34.945625 ,Email sent!,
2018-06-23 23:03:46,Roboreef EC2 is too low. EC2 = 34.913125 ,Email sent!,
2018-06-23 23:05:51,Roboreef EC2 is too low. EC2 = 34.959375 ,Email sent!,
2018-06-23 23:07:56,Roboreef EC2 is too low. EC2 = 34.935625 ,Email sent!,
2018-06-23 23:10:01,Roboreef EC2 is too low. EC2 = 34.93875 ,Email sent!,
2018-06-23 23:12:07,Roboreef EC2 is too low. EC2 = 34.923750000000005 ,Email sent!,
2018-06-23 23:14:12,Roboreef EC2 is too low. EC2 = 34.875625 ,Email sent!,
2018-06-23 23:16:18,Roboreef EC2 is too low. EC2 = 34.94625 ,Email sent!,
2018-06-23 23:18:24,Roboreef EC2 is too low. EC2 = 34.92375 ,Email sent!,
2018-06-23 23:21:48,Roboreef EC2 is too low. EC2 = 34.865 ,Email sent!,
2018-06-23 23:23:51,Roboreef EC2 is too low. EC2 = 34.90625 ,Email sent!,
2018-06-23 23:25:53,Roboreef EC2 is too low. EC2 = 34.878125 ,Email sent!,
2018-06-23 23:27:56,Roboreef EC2 is too low. EC2 = 34.885625 ,Email sent!,
2018-06-23 23:29:59,Roboreef EC2 is too low. EC2 = 34.85124999999999 ,Email sent!,
2018-06-23 23:32:02,Roboreef EC2 is too low. EC2 = 34.864374999999995 ,Email sent!,
2018-06-23 23:34:04,Roboreef EC2 is too low. EC2 = 34.939375 ,Email sent!,
2018-06-23 23:36:07,Roboreef EC2 is too low. EC2 = 34.838125 ,Email sent!,
2018-06-23 23:38:09,Roboreef EC2 is too low. EC2 = 34.85625 ,Email sent!,
2018-06-23 23:40:12,Roboreef EC2 is too low. EC2 = 34.886250000000004 ,Email sent!,
2018-06-23 23:42:15,Roboreef EC2 is too low. EC2 = 34.804375 ,Email sent!,
2018-06-23 23:44:18,Roboreef EC2 is too low. EC2 = 34.819375 ,Email sent!,
2018-06-23 23:46:21,Roboreef EC2 is too low. EC2 = 34.895625 ,Email sent!,
2018-06-23 23:48:24,Roboreef EC2 is too low. EC2 = 34.803124999999994 ,Email sent!,
2018-06-23 23:50:26,Roboreef EC2 is too low. EC2 = 34.868750000000006 ,Email sent!,
2018-06-23 23:52:29,Roboreef EC2 is too low. EC2 = 34.860625 ,Email sent!,
2018-06-23 23:54:32,Roboreef EC2 is too low. EC2 = 34.78625 ,Email sent!,
2018-06-23 23:56:37,Roboreef EC2 is too low. EC2 = 34.88 ,Email sent!,
2018-06-23 23:58:40,Roboreef EC2 is too low. EC2 = 34.835625 ,Email sent!,
2018-06-24 00:00:43,Roboreef EC2 is too low. EC2 = 34.846875 ,Email sent!,
2018-06-24 00:02:46,Roboreef EC2 is too low. EC2 = 34.89875 ,Email sent!,
2018-06-24 00:04:48,Roboreef EC2 is too low. EC2 = 34.822500000000005 ,Email sent!,
2018-06-24 00:06:51,Roboreef EC2 is too low. EC2 = 34.85375 ,Email sent!,
2018-06-24 00:08:54,Roboreef EC2 is too low. EC2 = 34.849375 ,Email sent!,
2018-06-24 00:10:57,Roboreef EC2 is too low. EC2 = 34.480625 ,Email sent!,
2018-06-24 00:13:00,Roboreef EC2 is too low. EC2 = 34.364374999999995 ,Email sent!,
2018-06-24 00:15:02,Roboreef EC2 is too low. EC2 = 34.346875 ,Email sent!,
2018-06-24 00:17:05,Roboreef EC2 is too low. EC2 = 34.3425 ,Email sent!,
2018-06-24 00:19:08,Roboreef EC2 is too low. EC2 = 34.450625 ,Email sent!,
2018-06-24 00:21:10,Roboreef EC2 is too low. EC2 = 34.599374999999995 ,Email sent!,
